,acronym,atlas_id,color_hex_triplet,depth,failed,failed_facet,graph_id,graph_order,hemisphere_id,id,name,neuro_name_structure_id,neuro_name_structure_id_path,ontology_id,parent_structure_id,safe_name,sphinx_id,st_level,structure_id_path,structure_name_facet,weight
682,PVA,,FFF189,11,False,734881840,17,873,3,16400,anterior paraventricular nucleus of thalamus,,,12,16399,anterior paraventricular nucleus of thalamus,10773,11,/15564/15565/15566/16308/16375/16376/16382/16395/16396/16398/16399/16400/,2069758296,8390
683,BTGC,,89D889,7,False,734881840,17,1141,3,16655,bed of the tectal gray commissure,,,12,16654,bed of the tectal gray commissure,11041,11,/15564/15565/16649/16650/16651/16652/16654/16655/,2114142992,8390
684,r7PVC,,56E4CD,9,False,734881840,17,2013,3,17360,r7 part of the posteroventral cochlear nucleus,,,12,111220814,r7 part of the posteroventral cochlear nucleus,11913,11,/15564/15565/16808/17352/17353/17355/17356/17358/111220814/17360/,653377636,8390
685,r5Sol,,5DB8FF,9,False,734881840,17,1852,3,17240,r5 (gustatory) part of solitary complex,,,12,111220758,r5 (gustatory) part of solitary complex,11752,11,/15564/15565/16808/17220/17221/17223/17235/17237/111220758/17240/,639287902,8390
686,r3VPCRt,,A35DFF,9,False,734881840,17,1693,3,17121,r3 part of ventral parvicellular reticular formation,,,12,111220702,r3 part of ventral parvicellular reticular formation,11593,11,/15564/15565/16808/17092/17093/17095/17113/17115/111220702/17121/,1733873061,8390
687,LTz,,3296E6,9,False,734881840,17,1896,3,17274,lateral trapezoid nucleus,,,12,17273,lateral trapezoid nucleus,11796,11,/15564/15565/16808/17220/17221/17250/17266/17268/17273/17274/,1550807757,8390
688,InsC-4,,F32F4F,12,False,734881840,17,519,3,16067,layer 4 of InsCx,,,12,16063,layer 4 of InsCx,10419,11,/15564/15565/15566/15567/15738/15739/15750/15903/16001/16058/16060/16063/16067/,3369785651,8390
689,r9-IO,,69C3AC,9,False,734881840,17,2238,3,17536,r9 part of the inferior olive,,,12,17534,r9 part of the inferior olive,12138,11,/15564/15565/16808/17352/17476/17500/17523/17525/17534/17536/,3640699929,8390
690,APTVS,,F4E35F,11,False,734881840,17,1024,3,16547,"anterior pretectal nucleus, ventral superficial part",,,12,16546,anterior pretectal nucleus ventral superficial part,10924,11,/15564/15565/15566/16308/16509/16510/16519/16520/16539/16541/16546/16547/,3524856653,8390
691,LSHb,,FFF189,11,False,734881840,17,863,3,16392,lateral subhabenular nucleus,,,12,16390,lateral subhabenular nucleus,10763,11,/15564/15565/15566/16308/16375/16376/16382/16383/16384/16386/16390/16392/,961353059,8390
692,r11BLRt,,9AC3AC,9,False,734881840,17,2366,3,17627,r11 part of basolateral reticular formation,,,12,17626,r11 part of basolateral reticular formation,12266,11,/15564/15565/16808/17352/17596/17620/17621/17623/17626/17627/,1372831006,8390
693,BSTLC,,EA9E4E,12,False,734881840,17,283,3,15838,"bed nucleus of the stria terminalis, laterocentral division",,,12,15837,bed nucleus of the stria terminalis laterocentral division,10183,11,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15834/15836/15837/15838/,3829905514,8390
694,PaS-3,,FF5974,12,False,734881840,17,649,3,16194,layer 3 of PaS,,,12,16191,layer 3 of PaS,10549,11,/15564/15565/15566/15567/15738/15739/15750/15903/16114/16186/16188/16191/16194/,637451079,8390
695,PrPT,,F4E35F,11,False,734881840,17,1067,3,16586,principal pretectal nucleus,,,12,16584,principal pretectal nucleus,10967,11,/15564/15565/15566/16308/16509/16510/16519/16578/16579/16581/16584/16586/,2223800196,8390
696,r9PGi,,69C3AC,9,False,734881840,17,2223,3,17521,r9 part of paragigantocellular nucleus,,,12,17520,r9 part of paragigantocellular nucleus,12123,11,/15564/15565/16808/17352/17476/17500/17512/17514/17520/17521/,3890295970,8390
697,TGDL-PAG,,4EC54E,10,False,734881840,17,1159,3,16673,dorsolateral TG part of the periaqueductal gray,,,12,16672,dorsolateral TG part of the periaqueductal gray,11059,11,/15564/15565/16649/16650/16651/16658/16668/16669/16671/16672/16673/,2758251200,8390
698,TC-1,,F32F4F,12,False,734881840,17,502,3,16050,layer 1 of TCx,,,12,16049,layer 1 of TCx,10402,11,/15564/15565/15566/15567/15738/15739/15750/15903/16001/16044/16046/16049/16050/,1809623942,8390
699,PVP,,FFF189,11,False,734881840,17,914,3,16441,posterior paraventricular nucleus,,,12,16440,posterior paraventricular nucleus,10814,11,/15564/15565/15566/16308/16375/16376/16382/16395/16437/16439/16440/16441/,769347562,8390
700,r10Gr,,A6E0CB,9,False,734881840,17,2269,3,17553,r10 part of nucleus gracilis,,,12,111220904,r10 part of nucleus gracilis,12169,11,/15564/15565/16808/17352/17538/17540/17547/17549/111220904/17553/,3312280833,8390
701,Bi,,B0754D,10,False,734881840,17,82,3,15644,bipolar cell layer,,,12,15642,bipolar cell layer,9982,11,/15564/15565/15566/15567/15568/15622/15623/15636/15638/15642/15644/,2802072709,8390
702,AODE,,F37441,12,False,734881840,17,425,3,15978,external part of AOD,,,12,15974,external part of AOD,10325,11,/15564/15565/15566/15567/15738/15739/15750/15903/15956/15969/15971/15974/15978/,2491495406,8390
703,PIsL-PAG,,61E361,9,False,734881840,17,1270,3,16775,lateral part of preisthmic periaqueductal gray,,,12,16774,lateral part of preisthmic periaqueductal gray,11170,11,/15564/15565/16649/16751/16752/16754/16771/16773/16774/16775/,918193786,8390
704,CbVCx,,F070FF,9,False,734881840,17,1333,3,16829,cortex of cerebellar vermis,,,12,16828,cortex of cerebellar vermis,11233,11,/15564/15565/16808/16809/16810/16813/16814/16818/16828/16829/,1301254968,8390
705,InG,,4EC54E,10,False,734881840,17,1173,3,16687,intermediate gray layer of SC,,,12,16684,intermediate gray layer of SC,11073,11,/15564/15565/16649/16650/16651/16658/16668/16678/16680/16684/16687/,3758026551,8390
706,MePV,,EAB442,12,False,734881840,17,345,3,15900,"medial amygdala, posteroventral part",,,12,15898,medial amygdala posteroventral part,10245,11,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15893/15895/15898/15900/,2750153366,8390
707,p1SNL,,F4E35F,11,False,734881840,17,1104,3,16622,p1 part of the lateral substantia nigra,,,12,16621,p1 part of the lateral substantia nigra,11004,11,/15564/15565/15566/16308/16509/16510/16519/16612/16613/16615/16621/16622/,477907103,8390
708,IIC,,4EC54E,10,False,734881840,17,1185,3,112892281,intermediate nucleus of the inferior colliculus,,,12,16697,intermediate nucleus of the inferior colliculus,11085,11,/15564/15565/16649/16650/16651/16658/16668/16692/16694/16697/112892281/,968086212,8390
709,Inf,,975C34,10,False,734881840,17,128,3,15690,infundibulum,,,12,15687,infundibulum,10028,11,/15564/15565/15566/15567/15568/15622/15666/15684/15686/15687/15690/,2696383769,8390
710,SCL-PAG,,4EC54E,9,False,734881840,17,1195,3,16708,lateral SC part of the periaqueductal gray,,,12,16706,lateral SC part of the periaqueductal gray,11095,11,/15564/15565/16649/16650/16651/16658/16703/16705/16706/16708/,1514230081,8390
711,VHLI,,D4CCC0,7,False,734881840,17,2453,3,17703,ventral horn lateral interneurons,,,12,17698,ventral horn lateral interneurons,12353,11,/15564/15565/17651/17692/17693/17695/17698/17703/,583446736,8390
712,BTC,,89D889,7,False,734881840,17,1142,3,16656,bed of the tectal commissure,,,12,16654,bed of the tectal commissure,11042,11,/15564/15565/16649/16650/16651/16652/16654/16656/,3486476202,8390
713,r2Pr5,,F29EFF,9,False,734881840,17,1592,3,17039,r2 part of principal trigeminal sensory nucleus,,,12,111220666,r2 part of principal trigeminal sensory nucleus,11492,11,/15564/15565/16808/16809/17023/17025/17036/17038/111220666/17039/,3434988555,8390
714,m2SNC,,0CBF0C,8,False,734881840,17,1298,3,16803,m2 part of substantia nigra compacta,,,12,16800,m2 part of substantia nigra compacta,11198,11,/15564/15565/16649/16751/16790/16791/16793/16800/16803/,3117150505,8390
715,PT,,FFF189,11,False,734881840,17,883,3,16410,paratenial nucleus,,,12,16409,paratenial nucleus,10783,11,/15564/15565/15566/16308/16375/16376/16382/16395/16396/16398/16409/16410/,1955510331,8390
716,r9BIIZ,,69C3AC,9,False,734881840,17,2218,3,17516,r9 part of basointermediate intermediate zone,,,12,17515,r9 part of basointermediate intermediate zone,12118,11,/15564/15565/16808/17352/17476/17500/17512/17514/17515/17516/,533346395,8390
717,MeAV,,EAB442,12,False,734881840,17,347,3,15902,"medial amygdala, anteroventral part",,,12,15898,medial amygdala anteroventral part,10247,11,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15893/15895/15898/15902/,1627460335,8390
718,r7BIRt,,10C3A7,9,False,734881840,17,2060,3,17396,r7 part of the basointermediate reticular formation,,,12,17395,r7 part of the basointermediate reticular formation,11960,11,/15564/15565/16808/17352/17353/17380/17390/17392/17395/17396/,1167683370,8390
719,m2PaR,,0CBF0C,8,False,734881840,17,1294,3,16799,m2 part of pararubral nucleus,,,12,16797,m2 part of pararubral nucleus,11194,11,/15564/15565/16649/16751/16790/16791/16793/16797/16799/,1775366474,8390
720,r6Gi,,54A6E6,9,False,734881840,17,1989,3,17346,r6 part of gigantocellular reticular area,,,12,17343,r6 part of gigantocellular reticular area,11889,11,/15564/15565/16808/17220/17290/17318/17338/17340/17343/17346/,1153016819,8390
721,Put,,EA9E4E,12,False,734881840,17,302,3,15857,putamen,,,12,15856,putamen,10202,11,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15851/15853/15856/15857/,1470942848,8390
722,m2BRt,,0CBF0C,8,False,734881840,17,1293,3,16798,reticular formation of basal m2,,,12,16797,reticular formation of basal m2,11193,11,/15564/15565/16649/16751/16790/16791/16793/16797/16798/,2657718126,8390
723,SFOe,,FAB17C,9,False,734881840,17,181,3,15743,"subfornical organ, circumventricular ependymal specialization",,,12,15742,subfornical organ circumventricular ependymal specialization,10081,11,/15564/15565/15566/15567/15738/15739/15740/15741/15742/15743/,1834930284,8390
724,SIBT,,F5853A,12,False,734881840,17,233,3,15793,"substantia innominata/basal nucleus, transitional part",,,12,15792,substantia innominata/basal nucleus transitional part,10133,11,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15785/15787/15792/15793/,638842735,8390
725,ER-2,,F32F4F,12,False,734881840,17,561,3,16109,layer 2 of ERCx,,,12,16107,layer 2 of ERCx,10461,11,/15564/15565/15566/15567/15738/15739/15750/15903/16001/16102/16104/16107/16109/,2014496381,8390
726,SG,,FFF189,11,False,734881840,17,925,3,16452,suprageniculate nucleus,,,12,16450,suprageniculate nucleus,10825,11,/15564/15565/15566/16308/16375/16376/16382/16395/16437/16439/16450/16452/,2652920642,8390
727,BSTMC,,EA9E4E,12,False,734881840,17,268,3,15823,"bed nucleus of the stria terminalis, mediocentral division",,,12,15822,bed nucleus of the stria terminalis mediocentral division,10168,11,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15819/15821/15822/15823/,533699145,8390
728,Inc,,D673E6,9,False,734881840,17,1642,3,17084,nucleus incertus,,,12,17082,nucleus incertus,11542,11,/15564/15565/16808/16809/17023/17053/17079/17081/17082/17084/,3326658775,8390
729,RSC-1,,F32F4F,10,False,734881840,17,546,3,16094,layer 1 of RSC,,,12,16093,layer 1 of RSC,10446,11,/15564/15565/15566/15567/15738/15739/15750/15903/16001/16093/16094/,2493000769,8390
730,m1B-PAG,,45AC47,8,False,734881840,17,1217,3,16730,m1B part of the periaqueductal gray,,,12,16729,m1B part of the periaqueductal gray,11117,11,/15564/15565/16649/16650/16725/16726/16728/16729/16730/,1709717882,8390
731,DPeO,,3296E6,9,False,734881840,17,1882,3,17260,dorsal periolivary nucleus,,,12,17258,dorsal periolivary nucleus,11782,11,/15564/15565/16808/17220/17221/17250/17251/17253/17258/17260/,3554951272,8390
732,r9BMRt,,69C3AC,9,False,734881840,17,2233,3,17531,r9 part of basomedial reticular formation,,,12,17529,r9 part of basomedial reticular formation,12133,11,/15564/15565/16808/17352/17476/17500/17523/17525/17529/17531/,1761706760,8390
733,r1BIRt,,D654E6,9,False,734881840,17,1523,3,16991,r1 part of basointermediate reticular formation,,,12,16990,r1 part of basointermediate reticular formation,11423,11,/15564/15565/16808/16809/16915/16967/16984/16986/16990/16991/,2820645617,8390
734,p2PEW,,E0D058,9,False,734881840,17,966,3,16491,p2 portion of the pre-Edinger-Westphal nucleus,,,12,16490,p2 portion of the pre-Edinger-Westphal nucleus,10866,11,/15564/15565/15566/16308/16375/16486/16487/16489/16490/16491/,4093027875,8390
735,CC-4,,F32F4F,12,False,734881840,17,533,3,16081,layer 4 of CCx,,,12,16077,layer 4 of CCx,10433,11,/15564/15565/15566/15567/15738/15739/15750/15903/16001/16072/16074/16077/16081/,978653207,8390
736,AOD2,,DB683B,12,False,734881840,17,423,3,15976,layer 2 of AOD cortex,,,12,15974,layer 2 of AOD cortex,10323,11,/15564/15565/15566/15567/15738/15739/15750/15903/15956/15969/15971/15974/15976/,3487235249,8390
737,Sc,,FFF189,11,False,734881840,17,918,3,16445,scaphoid nucleus,,,12,16443,scaphoid nucleus,10818,11,/15564/15565/15566/16308/16375/16376/16382/16395/16437/16439/16443/16445/,542498465,8390
738,IMD,,FFF189,11,False,734881840,17,874,3,16401,intermediodorsal nucleus,,,12,16399,intermediodorsal nucleus,10774,11,/15564/15565/15566/16308/16375/16376/16382/16395/16396/16398/16399/16401/,2815614551,8390
739,EVe,,8E59E6,9,False,734881840,17,1790,3,17189,efferent vestibular nucleus,,,12,17188,efferent vestibular nucleus,11690,11,/15564/15565/16808/17092/17156/17182/17183/17185/17188/17189/,2844482927,8390
740,TC-6,,F32F4F,12,False,734881840,17,507,3,16055,layer 6 of TCx,,,12,16049,layer 6 of TCx,10407,11,/15564/15565/15566/15567/15738/15739/15750/15903/16001/16044/16046/16049/16055/,1629069983,8390
741,RPa,,B0754D,10,False,734881840,17,66,3,15628,rostral paraventricular nucleus,,,12,15627,rostral paraventricular nucleus,9966,11,/15564/15565/15566/15567/15568/15622/15623/15624/15626/15627/15628/,8478155,8390
742,MiTg,,F070FF,10,False,734881840,17,1381,3,16872,microcellular tegmental nucleus,,,12,16871,microcellular tegmental nucleus,11281,11,/15564/15565/16808/16809/16810/16813/16864/16865/16867/16871/16872/,1555106417,8390
743,SCH,,B0754D,10,False,734881840,17,98,3,15660,suprachiasmatic nucleus,,,12,15659,suprachiasmatic nucleus,9998,11,/15564/15565/15566/15567/15568/15622/15623/15653/15655/15659/15660/,3719579850,8390
744,BSTLA,,EAB442,12,False,734881840,17,327,3,15882,"bed nucleus of stria terminalis, lateral amygdaloid division",,,12,15881,bed nucleus of stria terminalis lateral amygdaloid division,10227,11,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15878/15880/15881/15882/,3156359931,8390
745,r7SpVe,,56E4CD,9,False,734881840,17,2021,3,17364,r7 part of spinal vestibular nucleus,,,12,111220820,r7 part of spinal vestibular nucleus,11921,11,/15564/15565/16808/17352/17353/17355/17361/17363/111220820/17364/,3178694747,8390
746,TC-2,,F32F4F,12,False,734881840,17,503,3,16051,layer 2 of TCx,,,12,16049,layer 2 of TCx,10403,11,/15564/15565/15566/15567/15738/15739/15750/15903/16001/16044/16046/16049/16051/,3847466085,8390
747,PrS-5,,FF5974,12,False,734881840,17,637,3,16182,layer 5 of PrS,,,12,16177,layer 5 of PrS,10537,11,/15564/15565/15566/15567/15738/15739/15750/15903/16114/16172/16174/16177/16182/,2189357906,8390
748,r1MDTg,,D654E6,9,False,734881840,17,1520,3,16989,r1 part of mediodorsal tegmental nucleus,,,12,16987,r1 part of mediodorsal tegmental nucleus,11420,11,/15564/15565/16808/16809/16915/16967/16984/16986/16987/16989/,3905027022,8390
749,p3PN,,DAD18D,9,False,734881840,17,836,3,16367,p3 portion of paranigral nucleus,,,12,16364,p3 portion of paranigral nucleus,10736,11,/15564/15565/15566/16308/16309/16352/16353/16355/16364/16367/,646079928,8390
750,r7Sol,,56E4CD,9,False,734881840,17,2026,3,17371,r7 (gustatory) part of solitary complex,,,12,111220822,r7 (gustatory) part of solitary complex,11926,11,/15564/15565/16808/17352/17353/17355/17366/17368/111220822/17371/,3866771419,8390
751,r4A5,,AC79FF,9,False,734881840,17,1780,3,17181,r4 part of A5 noradrenergic cell group,,,12,111220736,r4 part of A5 noradrenergic cell group,11680,11,/15564/15565/16808/17092/17156/17158/17176/17178/111220736/17181/,2236487772,8390
752,p1LimRt,,F4E35F,11,False,734881840,17,1102,3,16619,reticular formation of p1Lim,,,12,16618,reticular formation of p1Lim,11002,11,/15564/15565/15566/16308/16509/16510/16519/16612/16613/16615/16618/16619/,3173940012,8390
753,r6Pr,,54A6E6,9,False,734881840,17,1985,3,17342,r6 part of nucleus prepositus,,,12,17341,r6 part of nucleus prepositus,11885,11,/15564/15565/16808/17220/17290/17318/17338/17340/17341/17342/,4103597563,8390
754,r8VPCRt,,79E2CE,9,False,734881840,17,2115,3,17434,r8 part of ventral parvicellular reticular formation,,,12,111220856,r8 part of ventral parvicellular reticular formation,12015,11,/15564/15565/16808/17352/17416/17418/17431/17433/111220856/17434/,86531212,8390
755,IPal,,EA9E4E,12,False,734881840,17,275,3,15830,internal globus pallidus,,,12,15828,internal globus pallidus,10175,11,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15819/15821/15828/15830/,709013794,8390
756,MHb,,FFF189,11,False,734881840,17,859,3,16388,medial habenular nucleus,,,12,16387,medial habenular nucleus,10759,11,/15564/15565/15566/16308/16375/16376/16382/16383/16384/16386/16387/16388/,2542204719,8390
757,NHy,,975C34,10,False,734881840,17,129,3,15691,neurohypophysis,,,12,15687,neurohypophysis,10029,11,/15564/15565/15566/15567/15568/15622/15666/15684/15686/15687/15691/,204171675,8390
758,RML,,C9674E,11,False,734881840,17,767,3,16302,"retromammillary area, lateral part",,,12,16301,retromammillary area lateral part,10667,11,/15564/15565/15566/15567/15738/16211/16247/16294/16295/16297/16301/16302/,4113524909,8390
759,r10-12M,,83C3AC,9,False,734881840,17,2306,3,17585,r10 portion of the hypoglossal motor nucleus,,,12,17584,r10 portion of the hypoglossal motor nucleus,12206,11,/15564/15565/16808/17352/17538/17562/17581/17583/17584/17585/,58617560,8390
760,CZI,,DAD18D,9,False,734881840,17,828,3,16360,caudal zona incerta,,,12,16358,caudal zona incerta,10728,11,/15564/15565/15566/16308/16309/16352/16353/16355/16358/16360/,562722789,8390
761,r7-12M,,10C3A7,9,False,734881840,17,2069,3,17405,r7 portion of the hypoglossal motor nucleus,,,12,17403,r7 portion of the hypoglossal motor nucleus,11969,11,/15564/15565/16808/17352/17353/17380/17400/17402/17403/17405/,4058977349,8390
762,RZI,,FFF7BD,11,False,734881840,17,818,3,16349,rostral zona incerta,,,12,16348,rostral zona incerta,10718,11,/15564/15565/15566/16308/16309/16310/16313/16332/16343/16345/16348/16349/,150319990,8390
763,RSC-2,,F32F4F,10,False,734881840,17,547,3,16095,layer 2 of RSC,,,12,16093,layer 2 of RSC,10447,11,/15564/15565/15566/15567/15738/15739/15750/15903/16001/16093/16095/,437726114,8390
764,AOF,,F37441,12,False,734881840,17,415,3,15968,"AOB, fiber layer",,,12,15966,AOB fiber layer,10315,11,/15564/15565/15566/15567/15738/15739/15750/15903/15956/15957/15959/15966/15968/,1471248738,8390
765,ER-6,,F32F4F,12,False,734881840,17,565,3,16113,layer 6 of ERCx,,,12,16107,layer 6 of ERCx,10465,11,/15564/15565/15566/15567/15738/15739/15750/15903/16001/16102/16104/16107/16113/,637441905,8390
766,m2DPaC,,61E361,9,False,734881840,17,1256,3,112892297,"dorsal paracommissural tectal nucleus, m2 part",,,12,16761,dorsal paracommissural tectal nucleus m2 part,11156,11,/15564/15565/16649/16751/16752/16754/16755/16757/16761/112892297/,1946115551,8390
767,LSIp,,FBB13B,12,False,734881840,17,209,3,15769,"lateral septal nucleus, intermediate part, periventricular",,,12,15768,lateral septal nucleus intermediate part periventricular,10109,11,/15564/15565/15566/15567/15738/15739/15750/15751/15752/15765/15767/15768/15769/,1052779318,8390
768,r10BLIZ,,83C3AC,9,False,734881840,17,2288,3,17567,r10 part of the basolateral intermediate zone,,,12,17566,r10 part of the basolateral intermediate zone,12188,11,/15564/15565/16808/17352/17538/17562/17563/17565/17566/17567/,3250929751,8390
769,r4MPL,,8E59E6,9,False,734881840,17,1794,3,17194,r4 part of medial paralemniscal nucleus,,,12,17192,r4 part of medial paralemniscal nucleus,11694,11,/15564/15565/16808/17092/17156/17182/17183/17185/17192/17194/,2029630258,8390
770,r10VPCRt,,A6E0CB,9,False,734881840,17,2278,3,17559,r10 part of ventral parvicellular reticular formation,,,12,111220908,r10 part of ventral parvicellular reticular formation,12178,11,/15564/15565/16808/17352/17538/17540/17556/17558/111220908/17559/,4008633024,8390
771,r3RtTgS,,853BE6,9,False,734881840,17,1730,3,17150,"r3 part of reticulotegmental nucleus, shell portion",,,12,17148,r3 part of reticulotegmental nucleus shell portion,11630,11,/15564/15565/16808/17092/17093/17123/17143/17145/17148/17150/,3456560371,8390
772,MnPOI,,B46632,11,False,734881840,17,22,3,15584,"median preoptic nucleus, intermediate part",,,12,15583,median preoptic nucleus intermediate part,9922,11,/15564/15565/15566/15567/15568/15569/15576/15577/15578/15580/15583/15584/,1417344237,8390
773,Cau,,EA9E4E,12,False,734881840,17,300,3,15855,caudate nucleus,,,12,15854,caudate nucleus,10200,11,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15851/15853/15854/15855/,1659591287,8390
774,RIP,,3296E6,9,False,734881840,17,1907,3,17285,nucleus raphe interpositus,,,12,17280,nucleus raphe interpositus,11807,11,/15564/15565/16808/17220/17221/17250/17275/17277/17280/17285/,2865724841,8390
775,MM,,975C34,11,False,734881840,17,167,3,15729,medial mammillary nucleus,,,12,15728,medial mammillary nucleus,10067,11,/15564/15565/15566/15567/15568/15622/15666/15722/15723/15725/15728/15729/,2753194720,8390
776,r6RM,,54A6E6,9,False,734881840,17,1988,3,17345,"raphe magnus nucleus, r6 part",,,12,17343,raphe magnus nucleus r6 part,11888,11,/15564/15565/16808/17220/17290/17318/17338/17340/17343/17345/,1761900051,8390
777,HDB,,EA9E4E,12,False,734881840,17,277,3,15832,horizontal nucleus of the diagonal band,,,12,15831,horizontal nucleus of the diagonal band,10177,11,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15819/15821/15831/15832/,1348271055,8390
778,r6BIRt,,54A6E6,9,False,734881840,17,1977,3,17334,r6 part of basointermediate reticular formation,,,12,17333,r6 part of basointermediate reticular formation,11877,11,/15564/15565/16808/17220/17290/17318/17328/17330/17333/17334/,202532425,8390
779,LTu,,C9674E,10,False,734881840,17,736,3,16271,lateral tuberal nucleus,,,12,16270,lateral tuberal nucleus,10636,11,/15564/15565/15566/15567/15738/16211/16247/16259/16261/16270/16271/,4138470871,8390
780,r2DC,,F29EFF,9,False,734881840,17,1572,3,17029,r2 part of dorsal cochlear nucleus,,,12,111220650,r2 part of dorsal cochlear nucleus,11472,11,/15564/15565/16808/16809/17023/17025/17026/17028/111220650/17029/,1712633381,8390
781,r2PMnR,,D673E6,9,False,734881840,17,1634,3,17077,r2 part of paramedian raphe nucleus,,,12,17074,r2 part of paramedian raphe nucleus,11534,11,/15564/15565/16808/16809/17023/17053/17066/17068/17074/17077/,2603712907,8390
782,JcPL-PAG,,F4E35F,11,False,734881840,17,1042,3,16563,JcPL part of the periaqueductal gray,,,12,16562,JcPL part of the periaqueductal gray,10942,11,/15564/15565/15566/16308/16509/16510/16519/16548/16559/16561/16562/16563/,2434759510,8390
783,m2VTA,,3F943F,8,False,734881840,17,1306,3,16806,m2 part of VTA,,,12,112892307,m2 part of VTA,11206,11,/15564/15565/16649/16751/16790/16805/112892301/112892307/16806/,2493668921,8390
784,p1B-PAG,,E6CE20,9,False,734881840,17,1110,3,16628,p1B part of the periaqueductal gray,,,12,16627,p1B part of the periaqueductal gray,11010,11,/15564/15565/15566/16308/16509/16623/16624/16626/16627/16628/,2807273566,8390
785,r8LRtPC,,47C3AC,9,False,734881840,17,2130,3,17447,parvocellular part of r8LRt,,,12,17445,parvocellular part of r8LRt,12030,11,/15564/15565/16808/17352/17416/17437/17438/17440/17445/17447/,2861331702,8390
786,Acr,,B0754D,10,False,734881840,17,84,3,15646,amacrine cell layer,,,12,15642,amacrine cell layer,9984,11,/15564/15565/15566/15567/15568/15622/15623/15636/15638/15642/15646/,449188657,8390
787,r4Sp5O,,AC79FF,9,False,734881840,17,1771,3,17173,"r4 part of descending trigeminal sensory nucleus, oral part",,,12,111220730,r4 part of descending trigeminal sensory nucleus oral part,11671,11,/15564/15565/16808/17092/17156/17158/17170/17172/111220730/17173/,1507158680,8390
788,isDRDL,,D332E6,9,False,734881840,17,1393,3,16881,dorsolateral isthmic part of the dorsal raphe nucleus,,,12,16880,dorsolateral isthmic part of the dorsal raphe nucleus,11293,11,/15564/15565/16808/16809/16810/16876/16877/16879/16880/16881/,1121279150,8390
789,SPSy,,D4CCC0,7,False,734881840,17,2458,3,17708,sacral parasympathetic preganglionic neurons,,,12,17698,sacral parasympathetic preganglionic neurons,12358,11,/15564/15565/17651/17692/17693/17695/17698/17708/,520400354,8390
790,LOT,,DE5548,12,False,734881840,17,398,3,15951,nucleus of the lateral olfactory tract,,,12,15949,nucleus of the lateral olfactory tract,10298,11,/15564/15565/15566/15567/15738/15739/15750/15903/15904/15940/15942/15949/15951/,3269318061,8390
791,r6PPy,,54A6E6,9,False,734881840,17,1993,3,17350,r6 part of parapyramidal nucleus,,,12,17348,r6 part of parapyramidal nucleus,11893,11,/15564/15565/16808/17220/17290/17318/17338/17340/17348/17350/,3136197056,8390
792,OPL,,B0754D,10,False,734881840,17,79,3,15641,outer plexiform layer,,,12,15639,outer plexiform layer,9979,11,/15564/15565/15566/15567/15568/15622/15623/15636/15638/15639/15641/,2068130280,8390
793,SCHp,,B0754D,10,False,734881840,17,95,3,15657,"suprachiasmatic nucleus, periventricular part",,,12,15656,suprachiasmatic nucleus periventricular part,9995,11,/15564/15565/15566/15567/15568/15622/15623/15653/15655/15656/15657/,1415384598,8390
794,PSThO,,C9674E,11,False,734881840,17,770,3,16305,parasubthalamic nucleus (migratory origin),,,12,16303,parasubthalamic nucleus (migratory origin),10670,11,/15564/15565/15566/15567/15738/16211/16247/16294/16295/16297/16303/16305/,128256234,8390
795,LPrP2,,DB683B,12,False,734881840,17,434,3,15987,layer 2 of LPrP cortex,,,12,15985,layer 2 of LPrP cortex,10334,11,/15564/15565/15566/15567/15738/15739/15750/15903/15956/15979/15981/15985/15987/,2173564644,8390
796,LPB,,F070FF,10,False,734881840,17,1361,3,16852,lateral parabrachial nucleus,,,12,16851,lateral parabrachial nucleus,11261,11,/15564/15565/16808/16809/16810/16813/16843/16844/16846/16851/16852/,2534648815,8390
797,POHA,,B46632,10,False,734881840,17,57,3,15619,preopto-hypothalamic area,,,12,15617,preopto-hypothalamic area,9957,11,/15564/15565/15566/15567/15568/15569/15576/15613/15615/15617/15619/,185627110,8390
798,DFS,,F4E35F,11,False,734881840,17,1006,3,16529,superficial dorsofrontal area,,,12,16528,superficial dorsofrontal area,10906,11,/15564/15565/15566/16308/16509/16510/16519/16520/16521/16523/16528/16529/,1047076882,8390
799,r1LPaL,,D654E6,9,False,734881840,17,1512,3,16980,r1 part of lateral paralemniscal nucleus,,,12,16981,r1 part of lateral paralemniscal nucleus,11412,11,/15564/15565/16808/16809/16915/16967/16968/16970/16981/16980/,2580326839,8390
800,Arci,,975C34,10,False,734881840,17,135,3,15697,intermediate part of the arcuate nucleus,,,12,15693,intermediate part of the arcuate nucleus,10035,11,/15564/15565/15566/15567/15568/15622/15666/15684/15686/15693/15697/,4170105193,8390
801,UBLH,,C9674E,10,False,734881840,17,720,3,16255,upper basal lateral hypothalamic area,,,12,16253,upper basal lateral hypothalamic area,10620,11,/15564/15565/15566/15567/15738/16211/16247/16248/16250/16253/16255/,2668216146,8390
